1/23/2013,11571556605939.00,4861002486006.88,16432559091945.90
1/24/2013,11571751368198.10,4860816571179.19,16432567939377.30
1/25/2013,11568168297110.50,4864387626648.42,16432555923758.90
1/28/2013,11565560140260.70,4866959735542.22,16432519875802.90
1/29/2013,11559948067585.80,4872559791234.56,16432507858820.40
1/30/2013,11561546986123.10,4870948855321.50,16432495841444.60
1/31/2013,11560175568531.60,4873616281762.41,16433791850294.00
2/1/2013,11598372554293.90,4835407359586.40,16433779913880.30
2/4/2013,11626337288025.30,4848711110140.49,16475048398165.70
2/5/2013,11625727190868.40,4855183465735.48,16480910656603.90
2/6/2013,11625346979571.30,4854607678532.18,16479954658103.50
2/7/2013,11629141154310.50,4858423143581.49,16487564297892.00
2/8/2013,11629086187262.70,4859822660565.49,16488908847828.20
2/11/2013,11628591907992.80,4861338742601.35,16489930650594.10
2/12/2013,11628648227429.30,4865719111994.35,16494367339423.60
2/13/2013,11668602027147.90,4855702571931.11,16524304599079.00
2/14/2013,11684037184012.30,4856763106135.15,16540800290147.40
2/15/2013,11690221227952.80,4858705577176.51,16548926805129.30
2/19/2013,11690986523097.60,4861832619109.72,16552819142207.40
2/20/2013,11726900735373.90,4861850299932.41, 16588751035306.30
2/21/2013,11745346816554.70,4862971540821.75,16608318357376.50
2/22/2013,11745714714472.60,4863326086372.96,16609040800845.50
2/25/2013,11745861277022.50,4864696500882.40,16610557777904.90
2/26/2013,11746654992852.20,4872046818075.56,16618701810927.70
2/27/2013,11747359892695.60,4859856611255.10,16607216503950.70
2/28/2013,11822436182671.00,4864852997544.29,16687289180215.30
3/1/2013,11820053588447.60,4820081728177.68,16640135316625.30
3/4/2013,11820506733842.30,4829196726125.66,16649703459968.00
3/5/2013,11821124476225.40,4842585002295.56,16663709478521.00
3/6/2013,11851125738615.00,4841113051404.11,16692238790019.20
3/7/2013,11855868140512.00,4845382500597.64,16701250641109.60
3/8/2013,11855687948374.40,4846158989505.26,16701846937879.70
3/11/2013,11855880363426.60,4848062765989.51,16703943129416.10
3/12/2013,11856073789288.10,4853902425506.25,16709976214794.40
3/13/2013,11856553916339.50,4844080938130.98,16700634854470.50
3/14/2013,11862580086458.00,4845645373717.13,16708225460175.10
3/15/2013,11886788690412.00,4844904351446.04,16731693041858.10
3/18/2013,11886986270725.10,4849201755322.70,16736188026047.80
3/19/2013,11888479325385.40,4860790262022.07,16749269587407.50
3/20/2013,11889311552493.60,4850628303371.71,16739939855865.30
3/21/2013,11895330386361.10,4854799935759.86,16750130322121.00
3/22/2013,11895445966375.40,4854478971718.99,16749924938094.40
3/25/2013,11895649154059.00,4857793910839.81,16753443064898.80
3/26/2013,11895989170692.20,4863074573880.18,16759063744572.40
3/27/2013,11897486042923.00,4851996411982.88,16749482454905.80
3/28/2013,11917129749753.30,4849858683039.32,16766988432792.60
3/29/2013,11916887638498.30,4854491368262.02,16771379006760.30
4/1/2013,11956521964259.30,4835598045347.43,16792120009606.80
4/2/2013,11958659888679.20,4846217066437.50,16804876955116.70
4/3/2013,11959086403460.80,4827883739018.03,16786970142478.80
4/4/2013,11963992444855.90,4834059145078.73,16798051589934.60
4/5/2013,11964101618672.80,4833727280413.95,16797828899086.80
4/8/2013,11964701103061.90,4837814648845.62,16802515751907.60
4/9/2013,11965728364175.70,4842546050031.45,16808274414207.10
4/10/2013,11966412740544.30,4832571494247.96,16798984234792.30
4/11/2013,11973457167619.60,4834609936524.40,16808067104144.00
4/12/2013,11972610122573.10,4835630263700.38,16808240386273.50
4/15/2013,11949925556918.40,4851381930298.11,16801307487216.50
4/16/2013,11950741882219.20,4861323727153.97,16812065609373.20
4/17/2013,11951382624833.00,4855887740074.39,16807270364907.30
4/18/2013,11916935124816.30,4862534449476.35,16779469574292.60
4/19/2013,11917014399413.40,4864953302991.92,16781967702405.30
4/22/2013,11917551034088.30,4869900084059.02,16787451118147.30
4/23/2013,11919663839494.30,4879288760461.21,16798952599955.50
4/24/2013,11920312314073.20,4874037513824.02,16794349827897.30
4/25/2013,11882018443343.80,4876088638954.77,16758107082298.60
4/26/2013,11882358300866.60,4874286092840.37,16756644393707.00
4/29/2013,11883187129042.80,4874981100337.37,16758168229380.20
4/30/2013,11943148398205.60,4885697098978.25,16828845497183.90
5/1/2013,11941250695378.20,4863786189376.81,16805036884755.00
5/2/2013,11916811238228.00,4878167934988.58,16794979173216.60
5/3/2013,11916626030277.30,4864274163856.73,16780900194134.10
5/6/2013,11916773963956.60,4871653220582.77,16788427184539.40
5/7/2013,11917157774325.70,4878394615872.64,16795552390198.40
5/8/2013,11918172096170.30,4865934785672.41,16784106881842.70
5/9/2013,11887048630805.00,4867686151007.81,16754734781812.80
5/10/2013,11887058199153.90,4866934376636.20,16753992575790.10
5/13/2013,11887081948561.90,4868706488480.53,16755788437042.40
5/14/2013,11887608207956.30,4873353643978.26,16760961851934.60
5/15/2013,11901125505217.10,4863915219916.62,16765040725133.70
5/16/2013,11867088850551.90,4867719794096.15,16734808644648.00
5/17/2013,11867831161091.10,4869497077057.03,16737328238148.10
5/20/2013,11868008008647.10,4869286296068.34,16737294304715.50
5/21/2013,11866707237456.90,4870575754633.74,16737282992090.70
5/22/2013,11869033052284.10,4864999921926.14,16734032974210.20
5/23/2013,11867458606329.50,4869118012243.79,16736576618573.30
5/24/2013,11868333732925.80,4867090538332.04,16735424271257.80
5/28/2013,11868395289961.20,4868824436439.95,16737219726401.20
5/29/2013,11869350553775.90,4867857982657.93,16737208536433.80
5/30/2013,11876135593353.10,4861110506645.70,16737246099998.80
5/31/2013,11897150711173.50,4841671232812.58,16738821943986.10
6/3/2013,11920376111297.50,4818412720847.72,16738788832145.30
6/4/2013,11910742481781.10,4828035854910.47,16738778336691.50
6/5/2013,11910676506667.30,4828090749929.30,16738767256596.60
6/6/2013,11906099594022.70,4832671232135.87,16738770826158.50
6/7/2013,11907184984027.60,4831574844958.73,16738759828986.40
6/10/2013,11902616558873.60,4836110275858.71,16738726834732.30
6/11/2013,11896522062197.70,4842193773482.79,16738715835680.50
6/12/2013,11906232708966.60,4832472127211.98,16738704836178.50
6/13/2013,11903648395720.70,4835059898250.74,16738708293971.50
6/14/2013,11903843811259.60,4834853558760.12,16738697370019.80
6/17/2013,11898429627297.80,4840234968029.76,16738664595327.60
6/18/2013,11886064000252.70,4852589639458.78,16738653639711.50
6/19/2013,11897497174217.50,4841145580855.80,16738642755073.30
6/20/2013,11894161895232.80,4844483916257.51,16738645811490.40
6/21/2013,11893485969620.30,4845149025589.40,16738634995209.70
6/24/2013,11889341259564.80,4849261283962.28,16738602543527.10
6/25/2013,11881040228839.60,4857551496377.43,16738591725217.10
6/26/2013,11895008652504.40,4843572253331.95,16738580905836.30
6/27/2013,11895982677867.50,4842646370951.52,16738629048819.00
6/28/2013,11901292256124.30,4837027798364.88,16738320054489.20
7/1/2013,11917627144080.30,4820682161567.88,16738309305648.20
7/2/2013,11907461343361.90,4830837212971.31,16738298556333.20
7/3/2013,11925730223670.20,4812557582873.92,16738287806544.20
7/5/2013,11924136539816.90,4814144534241.82,16738281074058.70
7/8/2013,11920232056507.50,4818017038291.21,16738249094798.80
7/9/2013,11913999125769.00,4824239308339.88,16738238434108.90
7/10/2013,11925693693492.80,4812534079453.23,16738227772946.00
7/11/2013,11924366082851.80,4813864601157.01,16738230684008.80
7/12/2013,11925650525848.90,4812569560255.66,16738220086104.50
7/15/2013,11921818444955.50,4816369920674.52,16738188365630.00
7/16/2013,11916592286387.40,4821585479545.99,16738177765933.40
7/17/2013,11923963485925.00,4814203679836.53,16738167165761.50
7/18/2013,11922852502219.00,4815316488166.72,16738168990385.70
7/19/2013,11924282696388.50,4813875763980.08,16738158460368.60
7/22/2013,11920681392359.10,4817445475529.48,16738126867888.50
7/23/2013,11914163119298.40,4823953216812.72,16738116336111.10
7/24/2013,11923167815151.20,4814937988707.01,16738105803858.20
7/25/2013,11923178193007.00,4814958212377.64,16738136405384.60
7/26/2013,11923848523940.10,4814277433190.86,16738125957131.00
7/29/2013,11923211410068.20,4814883198312.74,16738094608381.00
7/30/2013,11920527521939.00,4817556636294.54,16738084158233.50
7/31/2013,11917023270880.10,4821575923414.72,16738599194294.80
8/1/2013,11938163909074.00,4800436352064.99,16738600261139.00
8/2/2013,11962811436986.50,4775778381519.41,16738589818505.90
8/5/2013,11958647246457.10,4779911241291.38,16738558487748.50
8/6/2013,11951242739803.20,4787305303406.47,16738548043209.60
8/7/2013,11951614681840.50,4786922916353.66,16738537598194.20
8/8/2013,11945916628541.90,4792624611739.25,16738541240281.10
8/9/2013,11947674387704.30,4790856407013.07,16738530794717.40
8/12/2013,11945778493498.50,4792720961666.43,16738499455164.90
8/13/2013,11941430910929.00,4797058096764.36,16738489007693.40
8/14/2013,11952073953024.80,4786404606713.34,16738478559738.10
8/15/2013,11948073603954.30,4790411038562.49,16738484642516.80
8/16/2013,11947689550073.90,4790784671580.97,16738474221654.90
8/19/2013,11943881131966.60,4794561824342.49,16738442956309.10
8/20/2013,11939350279760.40,4799082253846.53,16738432533607.00
8/21/2013,11950216351494.50,4788205758940.44,16738422110434.90
8/22/2013,11946942016060.20,4791518749933.80,16738460765994.00
8/23/2013,11946036670912.50,4792413724458.54,16738450395371.10
8/26/2013,11944979382456.80,4793439898282.69,16738419280739.50
8/27/2013,11940494752180.60,4797914156059.47,16738408908240.10
8/28/2013,11951248861591.60,4787149673724.28,16738398535315.90
8/29/2013,11952181180500.10,4786220154651.97,16738401335152.10
8/30/2013,11967014240420.20,4771635600972.47,16738649841392.70
9/3/2013,11987013909572.60,4751604878302.65,16738618787875.30
9/4/2013,11976105208769.80,4762503226981.47,16738608435751.20
9/5/2013,11975891240196.60,4762717122755.23,16738608362951.80
9/6/2013,11972914390661.00,4765683738668.01,16738598129329.00
9/9/2013,11972023480702.70,4766543945079.76,16738567425782.40
9/10/2013,11965231426142.50,4773325764202.78,16738557190345.30
9/11/2013,11975862061625.80,4762684892820.73,16738546954446.60
9/12/2013,11973170292026.30,4765372833182.02,16738543125208.30
9/13/2013,11971741815720.30,4766791209415.30,16738533025135.60
9/16/2013,11965887207931.10,4772615514214.79,16738502722145.90
9/17/2013,11954645792732.60,4783846852502.44,16738492645235.00
9/18/2013,11963551354853.80,4774931251929.22,16738482606783.00
9/19/2013,11961016186546.30,4777487625791.41,16738503812337.70
9/20/2013,11968087060819.60,4770406922840.44,16738493983660.00
9/23/2013,11964783769751.10,4773680725095.78,16738464494846.80
9/24/2013,11958459239132.60,4779995425186.78,16738454664319.30
9/25/2013,11962635902318.40,4775808930887.09,16738444833205.50
9/26/2013,11963853492345.40,4774589683128.57,16738443175473.90
9/27/2013,11967508057617.50,4770925413018.05,16738433470635.60
9/30/2013,11976279236073.80,4761904290623.49,16738183526697.30
10/1/2013,11927716392097.90,4819762283237.28,16747478675335.10
10/2/2013,11920297349968.50,4827171590541.18,16747468940509.70
10/3/2013,11937127964522.90,4810340311276.33,16747468275799.20
10/4/2013,11937274295632.00,4810184233321.04,16747458528953.00
10/7/2013,11923572741684.10,4823856543950.98,16747429285635.10
10/8/2013,11918160032936.80,4829259503998.65,16747419536935.40
10/9/2013,11931867900386.60,4815541887385.66,16747409787772.30
10/10/2013,11930980640872.40,4816441217630.81,16747421858503.20
10/11/2013,11931450993082.90,4815960591008.63,16747411584091.50
10/15/2013,11926495975191.90,4820874558898.67,16747370534090.60
10/16/2013,11929976600223.30,4817383948833.85,16747360549057.20
10/17/2013,12117282743815.30,4958307364148.24,17075590107963.50
10/18/2013,12115701896091.50,4958558494053.42,17074260390144.90
10/21/2013,12114946844829.20,4960283752959.19,17075230597788.30
10/22/2013,12114163464067.10,4964606223859.54,17078769687926.60
10/23/2013,12113767540539.90,4954113584743.97,17067881125283.80
10/24/2013,12122152249624.20,4955577059657.35,17077729309281.50
10/25/2013,12121994254444.10,4954513486825.29,17076507741269.40
10/28/2013,12121935813684.40,4959573405604.07,17081509219288.50
10/29/2013,12121884031127.20,4968869496275.22,17090753527402.40
10/30/2013,12121565175397.70,4966698083233.35,17088263258631.00
10/31/2013,12187369856433.20,4968747245771.27,17156117102204.40
11/1/2013,12183844969113.50,4924753986230.35,17108598955343.80
11/4/2013,12183621019582.60,4933084095145.25,17116705114727.90
11/5/2013,12183134295687.40,4938627189291.99,17121761484979.40
11/6/2013,12182929380375.50,4938641615556.16,17121570995931.60
11/7/2013,12206195534277.00,4942958489058.85,17149154023335.80
11/8/2013,12206181243592.70,4945446224366.78,17151627467959.50
11/12/2013,12205950516829.00,4948673689121.96,17154624205951.00
11/13/2013,12206228874560.20,4942964555191.90,17149193429752.10
11/14/2013,12239536150493.20,4943780792732.31,17183316943225.50
11/15/2013,12245172409824.40,4944374994966.06,17189547404790.40
11/18/2013,12245200171583.80,4947678667684.59,17192878839268.30
11/19/2013,12245151541443.70,4955573829153.78,17200725370597.50
11/20/2013,12245440360113.80,4944785339057.09,17190225699170.90
11/21/2013,12261332093155.90,4947631711047.74,17208963804203.70
11/22/2013,12261555216060.00,4947956106881.94,17209511322941.90
11/25/2013,12261923010078.40,4949906030267.54,17211829040346.00
11/26/2013,12262512988251.70,4956597215884.56,17219110204136.20
11/27/2013,12263719517050.50,4939617319294.53,17203336836345.10
11/29/2013,12281126257987.00,4936025387118.78,17217151645105.80
12/2/2013,12307400537547.80,4927631842357.93,17235032379905.80
12/3/2013,12307650003434.00,4915604859381.37,17223254862815.30
12/4/2013,12307567376587.40,4914525122566.15,17222092499153.60
12/5/2013,12312130780336.60,4916569108845.01,17228699889181.60
12/6/2013,12311922128072.40,4915088541279.44,17227010669351.90
12/9/2013,12311521314897.40,4918824268214.03,17230345583111.50
12/10/2013,12311567744056.00,4922438254547.91,17234005998603.90
12/11/2013,12311562372135.20,4910892439068.59,17222454811203.70
12/12/2013,12312261896926.90,4913753954987.49,17226015851914.40
12/13/2013,12311985340603.70,4912143859577.13,17224129200180.80
12/16/2013,12341952291868.50,4917076763590.64,17259029055459.10
12/17/2013,12341903145193.30,4926684505862.93,17268587651056.20
12/18/2013,12342894806958.60,4915915025640.34,17258809832599.00
12/19/2013,12333221772927.00,4918306703067.13,17251528475994.10
12/20/2013,12332309692623.90,4918124914353.43,17250434606977.30
12/23/2013,12331804066990.30,4918852359389.90,17250656426380.20
12/24/2013,12331879196393.30,4916209285596.57,17248088481989.80
12/26/2013,12310556832170.10,4915541075476.17,17226097907646.20
12/27/2013,12309395899151.30,4916871374392.95,17226267273544.30
12/30/2013,12309327387048.10,4917440688355.04,17226768075403.10
12/31/2013,12355426523284.50,4996544261665.60,17351970784950.10
1/2/2014,12334521348018.90,4981449585880.73,17315970933899.60
1/3/2014,12334427655504.20,4974421867838.72,17308849523342.90
1/6/2014,12333870746301.00,4976345569267.88,17310216315568.90
1/7/2014,12334076556282.90,4981151057575.83,17315227613858.70
1/8/2014,12335376751392.90,4971601203007.16,17306977954400.10
1/9/2014,12305374613469.90,4975790101103.52,17281164714573.40
1/10/2014,12305147516443.50,4975694575572.60,17280842092016.10
1/13/2014,12304912432636.00,4977615132539.05,17282527565175.00
1/14/2014,12304770773237.90,4982480837913.70,17287251611151.60
1/15/2014,12308587297822.70,4978287024273.22,17286874322095.90
1/16/2014,12287828758507.30,4982411595857.54,17270240354364.80
1/17/2014,12287682114050.60,4986001599472.45,17273683713523.00
1/21/2014,12286928275840.60,4989198712229.95,17276126988070.60
1/22/2014,12286998849245.60,4986489767629.56,17273488616875.10
1/23/2014,12271772069152.60,4989713818580.49,17261485887733.00
1/24/2014,12271565563349.80,4991714320389.82,17263279883739.60
1/27/2014,12271560369099.10,4995163374917.82,17266723744017.00
1/28/2014,12271924606932.60,5000007195800.66,17271931802733.20
1/29/2014,12271950937687.60,5000556058226.11,17272506995913.70
1/30/2014,12251267088730.30,4997998707674.64,17249265796405.00
1/31/2014,12308142849415.80,4984876805567.80,17293019654983.60
2/3/2014,12305248817198.60,4957791637837.54,17263040455036.20
2/4/2014,12306069537077.30,4973951055101.64,17280020592178.90
2/5/2014,12306449958530.80,4974772706847.80,17281222665378.60
2/6/2014,12280178073693.30,4978304405311.01,17258482479004.30
2/7/2014,12280064393437.40,4978760297100.09,17258824690537.50
2/10/2014,12276334061848.50,4982459856254.64,17258793918103.20
2/11/2014,12271591074536.90,4987201583799.71,17258792658336.60
2/12/2014,12281806028142.70,4976976244122.44,17258782272265.10
2/13/2014,12279794967999.10,4979010546291.80,17258805514290.90
2/14/2014,12281049951732.10,4977745048970.97,17258795000703.00
2/18/2014,12400839616892.50,4983809949436.77,17384649566329.30
2/19/2014,12401453981328.30,4983955704123.70,17385409685452.00
2/20/2014,12424458971227.10,4984652665227.30,17409111636454.40
2/21/2014,12424353796018.50,4986824240637.75,17411178036656.20
2/24/2014,12424984542200.90,4988235932446.97,17413220474647.90
2/25/2014,12424949144637.20,4994270973129.41,17419220117766.60
2/26/2014,12425388335506.30,4985442441940.98,17410830777447.30
2/27/2014,12443553233585.50,4983338195116.88,17426891428702.40
2/28/2014,12492549870567.80,4970678692085.12,17463228562652.90
3/3/2014,12510308418342.40,4934076828548.08,17444385246890.50
3/4/2014,12511236851896.70,4955991353370.68,17467228205267.40
3/5/2014,12511038190924.20,4956503161945.80,17467541352870.00
3/6/2014,12531106424577.80,4960764734189.64,17491871158767.40
3/7/2014,12531142293433.90,4959936926019.87,17491079219453.80
3/10/2014,12531386765924.60,4964235678285.16,17495622444209.70
3/11/2014,12531447066151.70,4970128971586.31,17501576037738.00
3/12/2014,12531577864303.10,4959794227295.32,17491372091598.40
3/13/2014,12550098989139.80,4961362716071.96,17511461705211.80
3/14/2014,12550392330826.30,4961267264497.66,17511659595323.90
3/17/2014,12582073130690.40,4964741351388.47,17546814482078.90
3/18/2014,12580783789308.30,4978276370749.39,17559060160057.70
3/19/2014,12582504635035.50,4966992678888.08,17549497313923.60
3/20/2014,12576775520029.10,4970157108528.92,17546932628558.00
3/21/2014,12577834404936.80,4970372489100.18,17548206894037.00
3/24/2014,12578349869872.10,4971778280595.30,17550128150467.40
3/25/2014,12579227209622.70,4976756820294.23,17555984029917.00
3/26/2014,12580618139482.70,4963461903449.77,17544080042932.50
3/27/2014,12569570170165.50,4964009645908.60,17533579816074.10
3/28/2014,12581404702240.30,4972871005824.34,17554275708064.70
