1/20/1993,0.00,0.00,4188092107183.60
1/21/1993,0.00,0.00,4174218594232.91
1/22/1993,0.00,0.00,4175229095992.95
1/25/1993,0.00,0.00,4175651407763.78
1/26/1993,0.00,0.00,4171137611859.33
1/27/1993,0.00,0.00,4174095812248.58
1/28/1993,0.00,0.00,4173553919519.74
1/29/1993,0.00,0.00,4167200410899.83
2/1/1993,0.00,0.00,4176491860224.29
2/2/1993,0.00,0.00,4177801340225.78
2/3/1993,0.00,0.00,4171477342106.78
2/4/1993,0.00,0.00,4173288984758.31
2/5/1993,0.00,0.00,4174698430635.78
2/8/1993,0.00,0.00,4177153404502.58
2/9/1993,0.00,0.00,4173623522366.89
2/10/1993,0.00,0.00,4172769647100.97
2/11/1993,0.00,0.00,4175668808640.28
2/12/1993,0.00,0.00,4175915249528.46
2/16/1993,0.00,0.00,4188884116893.19
2/17/1993,0.00,0.00,4189860542006.30
2/18/1993,0.00,0.00,4190365867212.94
2/19/1993,0.00,0.00,4192107025882.17
2/22/1993,0.00,0.00,4192904345432.61
2/23/1993,0.00,0.00,4195090632958.41
2/24/1993,0.00,0.00,4198006455386.31
2/25/1993,0.00,0.00,4199328064285.25
2/26/1993,0.00,0.00,4197003801794.83
3/1/1993,0.00,0.00,4205086748556.94
3/2/1993,0.00,0.00,4205665223473.57
3/3/1993,0.00,0.00,4197837887209.44
3/4/1993,0.00,0.00,4199532869589.68
3/5/1993,0.00,0.00,4211535077254.48
3/8/1993,0.00,0.00,4213729981638.09
3/9/1993,0.00,0.00,4209676722160.86
3/10/1993,0.00,0.00,4208636064077.56
3/11/1993,0.00,0.00,4211256672140.37
3/12/1993,0.00,0.00,4211672714399.73
3/15/1993,0.00,0.00,4212527303400.68
3/16/1993,0.00,0.00,4214305813377.83
3/17/1993,0.00,0.00,4214956287399.95
3/18/1993,0.00,0.00,4215541907772.13
3/19/1993,0.00,0.00,4216608206081.47
3/22/1993,0.00,0.00,4218250912999.50
3/23/1993,0.00,0.00,4219501089620.29
3/24/1993,0.00,0.00,4222102651276.54
3/25/1993,0.00,0.00,4222072198199.65
3/26/1993,0.00,0.00,4224085667571.94
3/29/1993,0.00,0.00,4224639344074.43
3/30/1993,0.00,0.00,4225652642999.48
3/31/1993,0.00,0.00,4230579916100.67
4/1/1993,0.00,0.00,4225873987843.44
4/2/1993,0.00,0.00,4233931445349.25
4/5/1993,0.00,0.00,4234896272588.71
4/6/1993,0.00,0.00,4235831062753.04
4/7/1993,0.00,0.00,4246168040810.56
4/8/1993,0.00,0.00,4242020324803.27
4/9/1993,0.00,0.00,4238714749237.27
4/12/1993,0.00,0.00,4241098341044.86
4/13/1993,0.00,0.00,4242477932899.60
