12/30/1999,Not Available,Not Available,"5,733,523,061,545.78"
12/31/1999,Not Available,Not Available,"5,776,091,314,225.33"
1/3/2000,Not Available,Not Available,"5,751,743,092,605.50"
1/4/2000,Not Available,Not Available,"5,758,316,426,486.15"
1/5/2000,Not Available,Not Available,"5,758,914,216,192.02"
1/6/2000,Not Available,Not Available,"5,758,771,904,732.40"
1/7/2000,Not Available,Not Available,"5,754,332,677,298.67"
1/10/2000,Not Available,Not Available,"5,755,362,337,349.58"
1/11/2000,Not Available,Not Available,"5,759,580,265,748.75"
1/12/2000,Not Available,Not Available,"5,759,460,143,654.90"
1/13/2000,Not Available,Not Available,"5,719,457,826,074.43"
1/14/2000,Not Available,Not Available,"5,719,849,572,269.03"
1/18/2000,Not Available,Not Available,"5,720,294,602,320.21"
1/19/2000,Not Available,Not Available,"5,727,150,582,479.46"
1/20/2000,Not Available,Not Available,"5,706,174,969,873.86"
1/21/2000,Not Available,Not Available,"5,711,817,746,476.20"
1/24/2000,Not Available,Not Available,"5,717,202,915,584.34"
1/25/2000,Not Available,Not Available,"5,713,302,084,517.53"
1/26/2000,Not Available,Not Available,"5,711,730,807,880.49"
1/27/2000,Not Available,Not Available,"5,721,021,925,594.31"
1/28/2000,Not Available,Not Available,"5,719,617,669,335.03"
1/31/2000,Not Available,Not Available,"5,711,285,168,951.46"
2/1/2000,Not Available,Not Available,"5,702,651,446,667.03"
2/2/2000,Not Available,Not Available,"5,702,134,559,981.88"
2/3/2000,Not Available,Not Available,"5,690,372,687,653.89"
2/4/2000,Not Available,Not Available,"5,691,096,297,325.05"
2/7/2000,Not Available,Not Available,"5,693,618,340,748.18"
2/8/2000,Not Available,Not Available,"5,694,611,209,189.87"
2/9/2000,Not Available,Not Available,"5,690,617,208,881.34"
2/10/2000,Not Available,Not Available,"5,692,476,887,663.77"
2/11/2000,Not Available,Not Available,"5,692,488,848,706.09"
2/14/2000,Not Available,Not Available,"5,693,874,593,019.53"
2/15/2000,Not Available,Not Available,"5,705,355,135,074.08"
2/16/2000,Not Available,Not Available,"5,704,636,239,474.18"
2/17/2000,Not Available,Not Available,"5,708,609,026,361.46"
2/18/2000,Not Available,Not Available,"5,739,814,030,329.64"
2/23/2000,Not Available,Not Available,"5,744,135,736,409.24"
2/24/2000,Not Available,Not Available,"5,745,442,288,460.59"
2/25/2000,Not Available,Not Available,"5,748,251,779,017.69"
2/28/2000,Not Available,Not Available,"5,747,333,809,275.61"
2/29/2000,Not Available,Not Available,"5,735,333,348,132.58"
3/1/2000,Not Available,Not Available,"5,725,649,856,797.45"
3/2/2000,Not Available,Not Available,"5,732,418,769,036.22"
3/3/2000,Not Available,Not Available,"5,742,858,530,572.10"
3/6/2000,Not Available,Not Available,"5,745,099,557,759.64"
3/7/2000,Not Available,Not Available,"5,747,932,431,376.73"
3/8/2000,Not Available,Not Available,"5,745,125,070,490.06"
3/9/2000,Not Available,Not Available,"5,744,560,824,206.30"
3/10/2000,Not Available,Not Available,"5,745,712,662,449.10"
3/13/2000,Not Available,Not Available,"5,745,831,852,208.71"
3/14/2000,Not Available,Not Available,"5,748,566,517,856.04"
3/15/2000,Not Available,Not Available,"5,747,793,381,625.76"
3/16/2000,Not Available,Not Available,"5,724,694,663,639.63"
3/17/2000,Not Available,Not Available,"5,728,671,330,064.36"
3/20/2000,Not Available,Not Available,"5,728,253,942,273.38"
3/21/2000,Not Available,Not Available,"5,728,846,067,846.82"
3/22/2000,Not Available,Not Available,"5,727,734,275,348.06"
3/23/2000,Not Available,Not Available,"5,729,458,665,582.66"
3/24/2000,Not Available,Not Available,"5,730,876,091,058.27"
3/27/2000,Not Available,Not Available,"5,731,795,924,886.02"
3/28/2000,Not Available,Not Available,"5,733,741,907,422.83"
3/29/2000,Not Available,Not Available,"5,733,451,648,545.39"
3/30/2000,Not Available,Not Available,"5,788,541,874,357.52"
3/31/2000,Not Available,Not Available,"5,773,391,634,682.91"
4/3/2000,Not Available,Not Available,"5,750,620,100,381.36"
4/4/2000,Not Available,Not Available,"5,758,854,640,223.41"
4/5/2000,Not Available,Not Available,"5,758,940,935,120.58"
4/6/2000,Not Available,Not Available,"5,762,301,865,002.06"
4/7/2000,Not Available,Not Available,"5,758,223,953,710.54"
4/10/2000,Not Available,Not Available,"5,761,021,041,671.35"
4/11/2000,Not Available,Not Available,"5,763,650,722,859.87"
4/12/2000,Not Available,Not Available,"5,764,655,944,486.86"
4/13/2000,Not Available,Not Available,"5,767,039,169,480.67"
4/14/2000,Not Available,Not Available,"5,767,671,832,142.44"
4/17/2000,Not Available,Not Available,"5,757,083,549,106.21"
4/18/2000,Not Available,Not Available,"5,737,569,465,214.72"
4/19/2000,Not Available,Not Available,"5,736,807,961,736.07"
4/20/2000,Not Available,Not Available,"5,707,061,035,803.79"
4/21/2000,Not Available,Not Available,"5,709,710,106,820.64"
4/24/2000,Not Available,Not Available,"5,711,905,996,688.11"
4/25/2000,Not Available,Not Available,"5,714,809,510,973.78"
4/26/2000,Not Available,Not Available,"5,718,483,607,979.32"
4/27/2000,Not Available,Not Available,"5,680,311,128,122.62"
4/28/2000,Not Available,Not Available,"5,685,108,228,594.76"
5/1/2000,Not Available,Not Available,"5,660,725,641,994.27"
5/2/2000,Not Available,Not Available,"5,669,550,992,339.00"
5/3/2000,Not Available,Not Available,"5,658,066,936,728.56"
5/4/2000,Not Available,Not Available,"5,661,532,699,593.02"
5/5/2000,Not Available,Not Available,"5,662,392,522,569.88"
5/8/2000,Not Available,Not Available,"5,662,693,356,964.51"
5/9/2000,Not Available,Not Available,"5,662,962,880,861.72"
5/10/2000,Not Available,Not Available,"5,664,193,479,449.87"
5/11/2000,Not Available,Not Available,"5,666,074,628,759.68"
5/12/2000,Not Available,Not Available,"5,667,021,443,140.97"
5/15/2000,Not Available,Not Available,"5,665,244,853,842.93"
5/16/2000,Not Available,Not Available,"5,669,366,486,429.39"
5/17/2000,Not Available,Not Available,"5,671,580,132,464.01"
5/18/2000,Not Available,Not Available,"5,672,936,400,453.12"
5/19/2000,Not Available,Not Available,"5,673,912,681,580.44"
5/22/2000,Not Available,Not Available,"5,673,857,621,024.05"
5/23/2000,Not Available,Not Available,"5,676,154,056,469.67"
5/24/2000,Not Available,Not Available,"5,676,761,996,112.82"
5/25/2000,Not Available,Not Available,"5,666,871,102,048.34"
5/26/2000,Not Available,Not Available,"5,667,116,101,269.73"
5/30/2000,Not Available,Not Available,"5,663,460,034,184.96"
5/31/2000,Not Available,Not Available,"5,647,169,888,532.25"
6/1/2000,Not Available,Not Available,"5,646,486,626,691.13"
6/2/2000,Not Available,Not Available,"5,640,080,609,534.56"
6/5/2000,Not Available,Not Available,"5,642,401,863,301.59"
6/6/2000,Not Available,Not Available,"5,647,513,754,741.07"
6/7/2000,Not Available,Not Available,"5,645,678,929,300.91"
6/8/2000,Not Available,Not Available,"5,644,928,857,090.87"
6/9/2000,Not Available,Not Available,"5,645,113,216,631.00"
6/12/2000,Not Available,Not Available,"5,648,173,825,800.99"
6/13/2000,Not Available,Not Available,"5,651,368,584,663.04"
6/14/2000,Not Available,Not Available,"5,643,728,718,133.89"
6/15/2000,Not Available,Not Available,"5,644,606,868,488.81"
6/16/2000,Not Available,Not Available,"5,648,305,252,669.45"
6/19/2000,Not Available,Not Available,"5,649,976,295,575.09"
6/20/2000,Not Available,Not Available,"5,653,559,850,881.99"
6/21/2000,Not Available,Not Available,"5,653,964,505,301.84"
6/22/2000,Not Available,Not Available,"5,646,010,797,231.14"
6/23/2000,Not Available,Not Available,"5,646,605,711,994.02"
6/26/2000,Not Available,Not Available,"5,647,618,721,190.63"
6/27/2000,Not Available,Not Available,"5,650,719,953,982.79"
6/28/2000,Not Available,Not Available,"5,649,147,080,050.00"
6/29/2000,Not Available,Not Available,"5,645,427,846,938.37"
6/30/2000,Not Available,Not Available,"5,685,938,087,296.66"
7/3/2000,Not Available,Not Available,"5,656,715,920,235.71"
7/5/2000,Not Available,Not Available,"5,663,895,163,292.22"
7/6/2000,Not Available,Not Available,"5,665,885,115,450.41"
7/7/2000,Not Available,Not Available,"5,664,950,120,488.65"
7/10/2000,Not Available,Not Available,"5,662,949,608,628.38"
7/11/2000,Not Available,Not Available,"5,665,065,032,353.04"
7/12/2000,Not Available,Not Available,"5,664,141,886,637.91"
7/13/2000,Not Available,Not Available,"5,666,740,403,750.26"
7/14/2000,Not Available,Not Available,"5,666,749,557,909.16"
7/17/2000,Not Available,Not Available,"5,671,572,598,778.11"
7/18/2000,Not Available,Not Available,"5,680,376,489,658.94"
7/19/2000,Not Available,Not Available,"5,678,196,782,955.74"
7/20/2000,Not Available,Not Available,"5,665,502,891,368.60"
7/21/2000,Not Available,Not Available,"5,667,708,257,883.47"
7/24/2000,Not Available,Not Available,"5,668,098,197,951.86"
7/25/2000,Not Available,Not Available,"5,670,717,940,248.21"
7/26/2000,Not Available,Not Available,"5,669,530,258,286.44"
7/27/2000,Not Available,Not Available,"5,673,849,483,128.50"
7/28/2000,Not Available,Not Available,"5,671,430,125,200.86"
7/31/2000,Not Available,Not Available,"5,658,807,449,906.68"
8/1/2000,Not Available,Not Available,"5,652,485,270,404.28"
8/2/2000,Not Available,Not Available,"5,656,022,578,326.22"
8/3/2000,Not Available,Not Available,"5,640,950,837,276.55"
8/4/2000,Not Available,Not Available,"5,641,562,301,191.80"
8/7/2000,Not Available,Not Available,"5,643,344,135,035.46"
8/8/2000,Not Available,Not Available,"5,644,680,330,202.24"
8/9/2000,Not Available,Not Available,"5,641,361,915,329.55"
8/10/2000,Not Available,Not Available,"5,647,243,550,426.66"
8/11/2000,Not Available,Not Available,"5,648,286,329,505.12"
8/14/2000,Not Available,Not Available,"5,648,846,027,637.05"
8/15/2000,Not Available,Not Available,"5,679,371,484,367.22"
8/16/2000,Not Available,Not Available,"5,677,493,670,632.09"
8/17/2000,Not Available,Not Available,"5,670,246,155,338.79"
8/18/2000,Not Available,Not Available,"5,670,329,490,959.40"
8/21/2000,Not Available,Not Available,"5,670,375,401,050.23"
8/22/2000,Not Available,Not Available,"5,673,442,837,103.28"
8/23/2000,Not Available,Not Available,"5,672,452,556,960.42"
8/24/2000,Not Available,Not Available,"5,677,681,740,802.04"
8/25/2000,Not Available,Not Available,"5,677,647,064,339.47"
8/28/2000,Not Available,Not Available,"5,677,115,998,144.41"
8/29/2000,Not Available,Not Available,"5,679,723,029,209.03"
8/30/2000,Not Available,Not Available,"5,676,995,228,067.60"
8/31/2000,Not Available,Not Available,"5,677,822,307,077.83"
9/1/2000,Not Available,Not Available,"5,676,516,679,692.56"
9/5/2000,Not Available,Not Available,"5,678,475,470,839.16"
9/6/2000,Not Available,Not Available,"5,681,881,776,256.37"
9/7/2000,Not Available,Not Available,"5,680,707,239,455.93"
9/8/2000,Not Available,Not Available,"5,680,083,623,060.12"
9/11/2000,Not Available,Not Available,"5,680,975,300,511.24"
9/12/2000,Not Available,Not Available,"5,684,118,446,519.63"
9/13/2000,Not Available,Not Available,"5,685,088,778,465.03"
9/14/2000,Not Available,Not Available,"5,675,575,620,669.30"
9/15/2000,Not Available,Not Available,"5,649,458,049,076.86"
9/18/2000,Not Available,Not Available,"5,651,871,016,617.17"
9/19/2000,Not Available,Not Available,"5,658,234,946,688.07"
9/20/2000,Not Available,Not Available,"5,660,515,052,511.42"
9/21/2000,Not Available,Not Available,"5,644,927,300,946.80"
9/22/2000,Not Available,Not Available,"5,646,596,948,282.03"
9/25/2000,Not Available,Not Available,"5,646,252,666,475.97"
9/26/2000,Not Available,Not Available,"5,648,781,388,359.77"
9/27/2000,Not Available,Not Available,"5,650,215,693,123.45"
9/28/2000,Not Available,Not Available,"5,647,797,489,451.39"
9/29/2000,"3,405,303,490,221.20","2,268,874,719,665.66","5,674,178,209,886.86"
10/2/2000,Not Available,Not Available,"5,661,548,045,674.53"
10/3/2000,Not Available,Not Available,"5,653,358,623,363.58"
10/4/2000,Not Available,Not Available,"5,653,380,479,214.62"
10/5/2000,Not Available,Not Available,"5,662,225,814,331.71"
10/6/2000,Not Available,Not Available,"5,660,786,987,693.59"
10/10/2000,Not Available,Not Available,"5,658,397,995,719.35"
10/11/2000,Not Available,Not Available,"5,660,113,029,266.52"
10/12/2000,Not Available,Not Available,"5,652,782,594,061.86"
10/13/2000,Not Available,Not Available,"5,654,691,872,296.28"
10/16/2000,Not Available,Not Available,"5,660,152,346,828.33"
10/17/2000,Not Available,Not Available,"5,664,975,939,816.81"
10/18/2000,Not Available,Not Available,"5,664,293,307,225.32"
10/19/2000,Not Available,Not Available,"5,670,716,361,031.21"
10/20/2000,Not Available,Not Available,"5,671,113,923,599.68"
10/23/2000,Not Available,Not Available,"5,670,684,446,983.21"
10/24/2000,Not Available,Not Available,"5,674,018,471,636.91"
10/25/2000,Not Available,Not Available,"5,672,690,012,239.29"
10/26/2000,Not Available,Not Available,"5,677,614,391,875.30"
10/27/2000,Not Available,Not Available,"5,678,667,034,082.46"
10/30/2000,Not Available,Not Available,"5,675,479,560,020.27"
10/31/2000,Not Available,Not Available,"5,657,327,531,667.14"
11/1/2000,Not Available,Not Available,"5,680,961,418,882.13"
11/2/2000,Not Available,Not Available,"5,691,725,335,190.51"
11/3/2000,Not Available,Not Available,"5,676,558,033,203.23"
11/6/2000,Not Available,Not Available,"5,678,648,844,656.97"
11/7/2000,Not Available,Not Available,"5,681,279,424,524.84"
11/8/2000,Not Available,Not Available,"5,679,555,849,883.62"
11/10/2000,Not Available,Not Available,"5,672,552,063,911.28"
11/13/2000,Not Available,Not Available,"5,672,143,362,653.09"
11/14/2000,Not Available,Not Available,"5,675,947,901,835.78"
11/15/2000,Not Available,Not Available,"5,690,309,860,010.61"
11/16/2000,Not Available,Not Available,"5,697,018,859,217.42"
11/17/2000,Not Available,Not Available,"5,699,605,608,462.98"
11/20/2000,Not Available,Not Available,"5,699,552,938,717.19"
11/21/2000,Not Available,Not Available,"5,702,078,800,235.91"
11/22/2000,Not Available,Not Available,"5,701,163,257,576.67"
11/24/2000,Not Available,Not Available,"5,707,111,759,932.43"
11/27/2000,Not Available,Not Available,"5,709,192,249,328.43"
11/28/2000,Not Available,Not Available,"5,711,686,606,331.30"
11/29/2000,Not Available,Not Available,"5,709,271,037,447.22"
11/30/2000,Not Available,Not Available,"5,709,699,281,427.00"
12/1/2000,Not Available,Not Available,"5,719,966,855,820.30"
12/4/2000,Not Available,Not Available,"5,723,013,386,410.80"
12/5/2000,Not Available,Not Available,"5,725,766,524,240.10"
12/6/2000,Not Available,Not Available,"5,725,118,617,894.72"
12/7/2000,Not Available,Not Available,"5,717,605,135,485.67"
12/8/2000,Not Available,Not Available,"5,717,976,505,434.98"
12/11/2000,Not Available,Not Available,"5,717,704,373,699.51"
12/12/2000,Not Available,Not Available,"5,720,302,790,724.90"
12/13/2000,Not Available,Not Available,"5,720,701,862,393.67"
12/14/2000,Not Available,Not Available,"5,726,713,628,599.18"
12/15/2000,Not Available,Not Available,"5,689,047,905,641.57"
12/18/2000,Not Available,Not Available,"5,677,827,711,900.99"
12/19/2000,Not Available,Not Available,"5,683,378,289,685.26"
12/20/2000,Not Available,Not Available,"5,681,426,863,675.59"
12/21/2000,Not Available,Not Available,"5,657,586,457,060.46"
12/22/2000,Not Available,Not Available,"5,657,372,924,635.71"
12/26/2000,Not Available,Not Available,"5,661,579,846,114.32"
12/27/2000,Not Available,Not Available,"5,663,706,592,936.09"
12/28/2000,Not Available,Not Available,"5,665,928,609,714.47"
12/29/2000,Not Available,Not Available,"5,662,216,013,697.37"
1/2/2001,Not Available,Not Available,"5,728,739,508,558.96"
1/3/2001,Not Available,Not Available,"5,723,237,439,563.59"
1/4/2001,Not Available,Not Available,"5,719,452,925,490.54"
1/5/2001,Not Available,Not Available,"5,722,338,254,319.31"
1/9/2001,Not Available,Not Available,"5,725,066,298,944.04"
1/10/2001,Not Available,Not Available,"5,724,315,917,828.49"
1/11/2001,Not Available,Not Available,"5,734,110,648,665.41"
1/12/2001,Not Available,Not Available,"5,735,197,779,458.19"
1/16/2001,Not Available,Not Available,"5,711,790,291,567.40"
1/17/2001,Not Available,Not Available,"5,718,517,343,351.92"
1/18/2001,Not Available,Not Available,"5,725,695,166,475.90"
1/19/2001,Not Available,Not Available,"5,727,776,738,304.64"
1/22/2001,Not Available,Not Available,"5,728,195,796,181.57"
1/23/2001,Not Available,Not Available,"5,732,723,749,861.27"
1/24/2001,Not Available,Not Available,"5,732,255,355,204.69"
1/25/2001,Not Available,Not Available,"5,739,320,332,063.05"
1/26/2001,Not Available,Not Available,"5,740,435,844,198.00"
1/29/2001,Not Available,Not Available,"5,739,059,297,122.31"
1/30/2001,Not Available,Not Available,"5,740,291,126,546.45"
1/31/2001,Not Available,Not Available,"5,716,070,587,057.36"
2/1/2001,Not Available,Not Available,"5,703,346,472,448.65"
2/2/2001,Not Available,Not Available,"5,692,920,049,098.18"
2/5/2001,Not Available,Not Available,"5,692,234,596,517.07"
2/6/2001,Not Available,Not Available,"5,696,112,552,640.62"
2/7/2001,Not Available,Not Available,"5,694,062,535,040.67"
2/8/2001,Not Available,Not Available,"5,697,248,248,419.78"
2/9/2001,Not Available,Not Available,"5,698,504,013,467.32"
2/12/2001,Not Available,Not Available,"5,699,501,406,898.13"
2/13/2001,Not Available,Not Available,"5,702,465,484,866.60"
2/14/2001,Not Available,Not Available,"5,700,887,675,778.04"
2/15/2001,Not Available,Not Available,"5,712,465,542,248.62"
2/16/2001,Not Available,Not Available,"5,713,324,669,859.74"
2/20/2001,Not Available,Not Available,"5,719,124,940,098.04"
2/21/2001,Not Available,Not Available,"5,720,449,734,370.04"
2/22/2001,Not Available,Not Available,"5,724,785,875,504.11"
2/23/2001,Not Available,Not Available,"5,725,592,790,784.57"
2/26/2001,Not Available,Not Available,"5,726,224,651,481.74"
2/27/2001,Not Available,Not Available,"5,726,968,823,821.55"
2/28/2001,Not Available,Not Available,"5,735,859,380,573.98"
3/1/2001,Not Available,Not Available,"5,726,774,439,028.95"
3/2/2001,Not Available,Not Available,"5,742,769,797,856.70"
3/5/2001,Not Available,Not Available,"5,743,401,716,650.84"
3/6/2001,Not Available,Not Available,"5,749,734,337,611.83"
3/7/2001,Not Available,Not Available,"5,747,491,094,329.69"
3/8/2001,Not Available,Not Available,"5,747,550,277,632.42"
3/9/2001,Not Available,Not Available,"5,747,792,825,182.88"
3/12/2001,Not Available,Not Available,"5,748,756,736,296.21"
3/13/2001,Not Available,Not Available,"5,752,122,226,353.86"
3/14/2001,Not Available,Not Available,"5,750,555,317,104.73"
3/15/2001,Not Available,Not Available,"5,724,494,097,883.09"
3/16/2001,Not Available,Not Available,"5,725,427,309,171.06"
3/19/2001,Not Available,Not Available,"5,729,611,586,294.55"
3/20/2001,Not Available,Not Available,"5,732,596,852,845.50"
3/21/2001,Not Available,Not Available,"5,731,169,100,580.51"
3/22/2001,Not Available,Not Available,"5,732,049,780,656.46"
3/23/2001,Not Available,Not Available,"5,734,215,116,583.82"
3/26/2001,Not Available,Not Available,"5,733,895,076,837.79"
3/27/2001,Not Available,Not Available,"5,736,074,141,495.08"
3/28/2001,Not Available,Not Available,"5,734,570,704,080.99"
3/29/2001,Not Available,Not Available,"5,770,774,722,962.15"
3/30/2001,Not Available,Not Available,"5,773,739,949,951.53"
4/2/2001,Not Available,Not Available,"5,745,399,258,826.83"
4/3/2001,Not Available,Not Available,"5,776,367,926,942.46"
4/4/2001,Not Available,Not Available,"5,777,864,856,329.85"
4/5/2001,Not Available,Not Available,"5,772,523,327,634.26"
4/6/2001,Not Available,Not Available,"5,770,199,654,130.96"
4/9/2001,Not Available,Not Available,"5,769,837,050,562.21"
4/10/2001,Not Available,Not Available,"5,772,787,008,201.93"
4/11/2001,Not Available,Not Available,"5,772,021,061,262.62"
4/12/2001,Not Available,Not Available,"5,767,344,678,757.96"
4/13/2001,Not Available,Not Available,"5,768,256,399,246.51"
4/16/2001,Not Available,Not Available,"5,736,115,560,252.10"
4/17/2001,Not Available,Not Available,"5,742,701,309,510.77"
4/18/2001,Not Available,Not Available,"5,742,758,417,002.90"
4/19/2001,Not Available,Not Available,"5,712,575,341,251.93"
4/20/2001,Not Available,Not Available,"5,713,631,148,647.61"
4/23/2001,Not Available,Not Available,"5,673,969,614,244.57"
4/24/2001,Not Available,Not Available,"5,681,673,830,247.36"
4/25/2001,Not Available,Not Available,"5,681,916,012,004.34"
4/26/2001,Not Available,Not Available,"5,679,103,723,997.64"
4/27/2001,Not Available,Not Available,"5,678,255,839,065.80"
4/30/2001,Not Available,Not Available,"5,661,347,798,002.65"
5/1/2001,Not Available,Not Available,"5,651,070,445,048.89"
5/2/2001,Not Available,Not Available,"5,655,955,997,201.31"
5/3/2001,Not Available,Not Available,"5,636,663,639,692.83"
5/4/2001,Not Available,Not Available,"5,641,702,535,760.39"
5/7/2001,Not Available,Not Available,"5,643,605,408,260.92"
5/8/2001,Not Available,Not Available,"5,647,881,033,420.09"
5/9/2001,Not Available,Not Available,"5,643,268,010,418.43"
5/10/2001,Not Available,Not Available,"5,640,325,386,358.77"
5/11/2001,Not Available,Not Available,"5,637,839,303,470.87"
5/14/2001,Not Available,Not Available,"5,641,550,724,928.73"
5/15/2001,Not Available,Not Available,"5,651,674,551,618.32"
5/16/2001,Not Available,Not Available,"5,650,935,951,696.96"
5/17/2001,Not Available,Not Available,"5,654,620,129,223.75"
5/18/2001,Not Available,Not Available,"5,655,505,213,567.79"
5/21/2001,Not Available,Not Available,"5,654,596,844,308.03"
5/22/2001,Not Available,Not Available,"5,658,520,030,420.14"
5/23/2001,Not Available,Not Available,"5,658,410,674,620.47"
5/24/2001,Not Available,Not Available,"5,660,965,921,275.71"
5/25/2001,Not Available,Not Available,"5,660,883,342,386.72"
5/29/2001,Not Available,Not Available,"5,661,254,498,820.33"
5/30/2001,Not Available,Not Available,"5,661,970,599,552.18"
5/31/2001,Not Available,Not Available,"5,656,181,958,605.26"
6/1/2001,Not Available,Not Available,"5,670,559,902,293.71"
6/4/2001,Not Available,Not Available,"5,668,781,838,668.70"
6/5/2001,Not Available,Not Available,"5,671,991,683,864.65"
6/6/2001,Not Available,Not Available,"5,669,404,114,473.96"
6/7/2001,Not Available,Not Available,"5,672,373,164,658.13"
6/8/2001,Not Available,Not Available,"5,679,727,774,591.76"
6/11/2001,Not Available,Not Available,"5,680,526,114,067.39"
6/12/2001,Not Available,Not Available,"5,683,524,204,123.12"
6/13/2001,Not Available,Not Available,"5,681,952,015,740.15"
6/14/2001,Not Available,Not Available,"5,668,751,476,740.81"
6/15/2001,Not Available,Not Available,"5,632,910,105,449.16"
6/18/2001,Not Available,Not Available,"5,634,686,176,609.17"
6/19/2001,Not Available,Not Available,"5,641,114,076,861.51"
6/20/2001,Not Available,Not Available,"5,641,023,159,870.17"
6/21/2001,Not Available,Not Available,"5,650,400,532,764.38"
6/22/2001,Not Available,Not Available,"5,651,584,304,624.97"
6/25/2001,Not Available,Not Available,"5,653,134,996,052.59"
6/26/2001,Not Available,Not Available,"5,656,750,181,308.17"
6/27/2001,Not Available,Not Available,"5,655,167,264,852.88"
6/28/2001,Not Available,Not Available,"5,663,970,068,775.88"
6/29/2001,Not Available,Not Available,"5,726,814,835,287.17"
7/2/2001,Not Available,Not Available,"5,693,220,327,798.14"
7/3/2001,Not Available,Not Available,"5,698,195,769,465.40"
7/5/2001,Not Available,Not Available,"5,708,829,862,442.57"
7/6/2001,Not Available,Not Available,"5,710,979,327,576.62"
7/9/2001,Not Available,Not Available,"5,709,925,391,754.47"
7/10/2001,Not Available,Not Available,"5,710,436,329,428.99"
7/11/2001,Not Available,Not Available,"5,709,374,137,996.57"
7/12/2001,Not Available,Not Available,"5,705,912,100,489.65"
7/13/2001,Not Available,Not Available,"5,705,050,480,267.56"
7/16/2001,Not Available,Not Available,"5,709,313,725,685.43"
7/17/2001,Not Available,Not Available,"5,714,215,489,048.80"
7/18/2001,Not Available,Not Available,"5,712,502,926,348.50"
7/19/2001,Not Available,Not Available,"5,722,702,995,597.20"
7/20/2001,Not Available,Not Available,"5,723,280,631,657.09"
7/23/2001,Not Available,Not Available,"5,721,846,564,456.14"
7/24/2001,Not Available,Not Available,"5,724,984,658,043.75"
7/25/2001,Not Available,Not Available,"5,725,120,881,956.31"
7/26/2001,Not Available,Not Available,"5,736,556,518,776.52"
7/27/2001,Not Available,Not Available,"5,736,703,126,894.92"
7/30/2001,Not Available,Not Available,"5,733,200,036,425.98"
7/31/2001,Not Available,Not Available,"5,718,303,095,621.12"
8/1/2001,Not Available,Not Available,"5,706,162,161,657.50"
8/2/2001,Not Available,Not Available,"5,730,045,940,032.12"
8/3/2001,Not Available,Not Available,"5,715,969,187,686.18"
8/6/2001,Not Available,Not Available,"5,718,658,696,584.40"
8/7/2001,Not Available,Not Available,"5,721,320,943,946.25"
8/8/2001,Not Available,Not Available,"5,720,324,946,092.23"
8/9/2001,Not Available,Not Available,"5,738,627,823,527.66"
8/10/2001,Not Available,Not Available,"5,738,213,090,042.93"
8/13/2001,Not Available,Not Available,"5,738,291,641,591.46"
8/14/2001,Not Available,Not Available,"5,740,950,419,574.28"
8/15/2001,Not Available,Not Available,"5,754,582,516,257.65"
8/16/2001,Not Available,Not Available,"5,776,340,437,396.11"
8/17/2001,Not Available,Not Available,"5,777,555,753,469.15"
8/20/2001,Not Available,Not Available,"5,776,826,279,419.73"
8/21/2001,Not Available,Not Available,"5,780,199,767,937.07"
8/22/2001,Not Available,Not Available,"5,779,164,972,811.46"
8/23/2001,Not Available,Not Available,"5,804,540,124,890.75"
8/24/2001,Not Available,Not Available,"5,804,791,970,827.93"
8/27/2001,Not Available,Not Available,"5,803,353,287,714.99"
8/28/2001,Not Available,Not Available,"5,806,456,471,521.95"
8/29/2001,Not Available,Not Available,"5,806,216,994,487.35"
8/30/2001,Not Available,Not Available,"5,806,301,992,643.13"
8/31/2001,Not Available,Not Available,"5,769,875,781,034.48"
9/4/2001,Not Available,Not Available,"5,761,532,655,812.62"
9/5/2001,Not Available,Not Available,"5,769,122,055,290.29"
9/6/2001,Not Available,Not Available,"5,774,086,630,858.16"
9/7/2001,Not Available,Not Available,"5,772,587,811,775.31"
9/10/2001,Not Available,Not Available,"5,773,172,068,291.89"
9/12/2001,Not Available,Not Available,"5,776,301,150,520.56"
9/13/2001,Not Available,Not Available,"5,769,813,790,210.52"
9/14/2001,Not Available,Not Available,"5,768,286,494,306.88"
9/17/2001,Not Available,Not Available,"5,770,524,739,693.52"
9/18/2001,Not Available,Not Available,"5,775,665,965,111.95"
9/19/2001,Not Available,Not Available,"5,774,557,678,102.79"
9/20/2001,Not Available,Not Available,"5,781,706,480,008.58"
9/21/2001,Not Available,Not Available,"5,779,002,782,690.43"
9/25/2001,Not Available,Not Available,"5,781,883,935,596.61"
9/26/2001,Not Available,Not Available,"5,782,882,996,921.49"
9/27/2001,Not Available,Not Available,"5,783,811,385,189.46"
9/28/2001,"3,339,310,176,094.74","2,468,153,236,105.32","5,807,463,412,200.06"
10/1/2001,Not Available,Not Available,"5,806,151,389,190.21"
10/2/2001,Not Available,Not Available,"5,815,899,927,829.86"
10/3/2001,Not Available,Not Available,"5,797,694,485,722.59"
10/4/2001,Not Available,Not Available,"5,803,751,789,864.65"
10/5/2001,Not Available,Not Available,"5,810,495,191,205.19"
10/9/2001,Not Available,Not Available,"5,808,819,610,348.90"
10/10/2001,Not Available,Not Available,"5,805,746,196,414.92"
10/11/2001,Not Available,Not Available,"5,811,762,115,860.32"
10/12/2001,Not Available,Not Available,"5,813,332,736,265.82"
10/15/2001,Not Available,Not Available,"5,818,887,492,619.52"
10/16/2001,Not Available,Not Available,"5,820,976,918,375.44"
10/17/2001,Not Available,Not Available,"5,820,599,313,961.29"
